"subject","block","trial","condition","correct_response","participant_response","rt","ip_address","latitude","longitude","browser_version","operating_system","screen_resolution","device_type","user_agent","session_id","click_rate","error_count"
"subj019",1,1,"word_reading_cong","yellow","yellow",673,"206.78.14.4",13.4856021869928,-1.42156725749373,"Chrome","Windows","342x412","Desktop","Agent8901",9164,0,0
"subj019",1,2,"word_reading_incong","red","red",779,"212.196.83.41",-37.9652394074947,143.475527102128,"Chrome","Windows","835x721","Desktop","Agent3690",5877,0,0
"subj019",1,3,"word_reading_incong","yellow","yellow",744,"223.116.190.112",-76.7773070186377,75.0990738160908,"Chrome","Windows","86x351","Desktop","Agent2257",286,0,0
"subj019",1,4,"word_reading_incong","red",NA,NA,"193.213.175.175",45.6519506312907,-9.16382216848433,"Chrome","Windows","525x300","Desktop","Agent3817",497,0,0
"subj019",1,5,"word_reading_cong","green","green",577,"216.13.221.68",-86.5626643225551,112.596600931138,"Chrome","Windows","813x21","Desktop","Agent9311",9441,0,0
"subj019",1,6,"word_reading_cong","yellow","yellow",814,"207.178.183.93",-20.9804935147986,-160.939654447138,"Chrome","Windows","1003x563","Desktop","Agent7206",3429,0,0
"subj019",1,7,"word_reading_incong","red","red",715,"222.59.34.233",47.4263901030645,135.363734113052,"Chrome","Windows","504x216","Desktop","Agent3457",2245,0,0
"subj019",1,8,"word_reading_incong","yellow","yellow",831,"211.144.87.164",10.0152665795758,-61.5834414493293,"Chrome","Windows","932x4","Desktop","Agent3210",7459,0,0
"subj019",1,9,"word_reading_cong","green","yellow",534,"221.139.152.141",-67.4038213910535,3.42872159555554,"Chrome","Windows","608x121","Desktop","Agent8620",8750,0,0
"subj019",1,10,"ink_naming_cong","green","green",970,"204.115.25.103",30.9603160433471,-136.727609485388,"Chrome","Windows","352x580","Desktop","Agent2474",7824,0,0
"subj019",1,11,"ink_naming_cong","blue","blue",997,"204.146.164.154",76.4489811658859,-99.0071257576346,"Chrome","Windows","688x445","Desktop","Agent6330",3729,0,0
"subj019",1,12,"ink_naming_cong","green","green",1035,"204.254.155.134",37.7030318509787,79.2084773629904,"Chrome","Windows","904x217","Desktop","Agent4761",4572,0,0
"subj019",1,13,"ink_naming_incong","yellow","yellow",1215,"205.20.213.110",-22.7367207454517,-161.568540176377,"Chrome","Windows","580x213","Desktop","Agent4392",6337,0,0
"subj019",1,14,"word_reading_cong","yellow","yellow",819,"215.42.247.222",-12.1768386662006,81.4340930152684,"Chrome","Windows","693x447","Desktop","Agent8033",6417,0,0
"subj019",1,15,"ink_naming_cong","blue",NA,NA,"212.164.234.241",73.1624531932175,-75.2677385788411,"Chrome","Windows","791x704","Desktop","Agent5852",6689,0,0
"subj019",1,16,"ink_naming_incong","red","red",1360,"211.37.215.4",-55.0588911166415,100.47530176118,"Chrome","Windows","540x8","Desktop","Agent6460",4025,0,0
"subj019",1,17,"ink_naming_incong","green","green",1214,"223.158.120.238",25.8337529143319,-115.828729178756,"Chrome","Windows","57x449","Desktop","Agent1892",2284,0,0
"subj019",1,18,"word_reading_incong","yellow","yellow",508,"211.22.239.155",-54.4745785463601,-137.929781097919,"Chrome","Windows","751x583","Desktop","Agent4465",2780,0,0
"subj019",1,19,"word_reading_cong","red","red",623,"194.219.22.105",12.7181716449559,8.19987379945815,"Chrome","Windows","227x201","Desktop","Agent2559",8732,0,0
"subj019",1,20,"ink_naming_cong","yellow","yellow",1062,"208.47.156.101",89.2795231193304,172.823046203703,"Chrome","Windows","241x456","Desktop","Agent8060",8820,0,0
"subj019",1,21,"ink_naming_incong","red","red",1054,"221.56.145.207",56.9197810348123,70.4652406554669,"Chrome","Windows","599x270","Desktop","Agent2002",3342,0,0
"subj019",1,22,"ink_naming_cong","yellow","yellow",976,"194.12.191.8",-55.422177342698,87.9875055514276,"Chrome","Windows","903x507","Desktop","Agent6385",4136,0,0
"subj019",1,23,"ink_naming_incong","green",NA,NA,"194.41.111.94",-44.7306841285899,58.7362376879901,"Chrome","Windows","9x476","Desktop","Agent2626",8322,0,0
"subj019",1,24,"ink_naming_cong","red","red",1049,"220.77.24.35",-42.5706419488415,23.8681179564446,"Chrome","Windows","330x245","Desktop","Agent6386",2988,0,0
"subj019",1,25,"ink_naming_cong","green","green",853,"219.76.126.230",55.8880757912993,-24.37479570508,"Chrome","Windows","724x272","Desktop","Agent7189",1431,0,0
"subj019",1,26,"ink_naming_cong","blue","blue",960,"210.135.225.63",-31.956988829188,154.436201574281,"Chrome","Windows","477x405","Desktop","Agent3080",6478,0,0
"subj019",1,27,"ink_naming_incong","blue","blue",1125,"195.37.175.75",63.0444445973262,49.5784926507622,"Chrome","Windows","1004x490","Desktop","Agent3943",9093,0,0
"subj019",1,28,"word_reading_incong","red","red",539,"214.68.107.249",46.0682362178341,128.636487191543,"Chrome","Windows","402x320","Desktop","Agent5172",2956,0,0
"subj019",1,29,"ink_naming_cong","red","red",5509,"194.173.241.129",-28.2110641663894,-62.6743443030864,"Chrome","Windows","143x574","Desktop","Agent1400",8556,0,0
"subj019",1,30,"word_reading_cong","yellow","yellow",636,"193.37.40.81",-22.774399118498,65.7238237559795,"Chrome","Windows","282x501","Desktop","Agent5612",1485,0,0
"subj019",1,31,"ink_naming_incong","yellow",NA,NA,"207.91.181.194",17.8842297568917,79.3215968459845,"Chrome","Windows","922x456","Desktop","Agent1337",603,0,0
"subj019",1,32,"word_reading_incong","green","green",673,"211.185.94.219",-34.4315337622538,-105.798012698069,"Chrome","Windows","466x141","Desktop","Agent8959",2016,0,0
"subj019",1,33,"ink_naming_cong","blue","blue",1206,"212.180.124.206",28.3593846252188,21.8156584259123,"Chrome","Windows","259x233","Desktop","Agent4770",9918,0,0
"subj019",1,34,"word_reading_cong","blue","blue",818,"203.129.174.21",84.4907240755856,71.2444340251386,"Chrome","Windows","947x148","Desktop","Agent1510",3304,0,0
"subj019",1,35,"ink_naming_cong","red","red",978,"218.23.69.114",84.1740126907825,-136.189727587625,"Chrome","Windows","385x236","Desktop","Agent3516",3989,0,0
"subj019",1,36,"ink_naming_cong","green","green",931,"192.106.120.214",74.5163872512057,6.45632050931454,"Chrome","Windows","707x604","Desktop","Agent1912",3677,0,0
"subj019",1,37,"word_reading_cong","yellow","yellow",865,"221.143.55.152",35.7031066948548,47.9753976780921,"Chrome","Windows","286x289","Desktop","Agent9819",6451,0,0
"subj019",1,38,"word_reading_incong","green","green",168,"209.72.233.153",72.5780418002978,-168.07677953504,"Chrome","Windows","607x22","Desktop","Agent1909",6642,0,0
"subj019",1,39,"ink_naming_cong","yellow","yellow",939,"215.186.79.62",70.0415134895593,-54.1877031326294,"Chrome","Windows","59x612","Desktop","Agent5068",2567,0,0
"subj019",1,40,"ink_naming_cong","yellow","yellow",1057,"203.206.25.133",-56.6652045724913,125.242254864424,"Chrome","Windows","958x131","Desktop","Agent6240",7258,0,0
"subj019",1,41,"ink_naming_cong","yellow","yellow",933,"208.74.98.200",43.6415913468227,-54.6276209503412,"Chrome","Windows","951x298","Desktop","Agent2077",7927,0,0
"subj019",1,42,"ink_naming_incong","green","green",1069,"196.117.19.10",51.6904533002526,48.3625784888864,"Chrome","Windows","23x253","Desktop","Agent6883",5348,0,0
