"subject","block","trial","condition","correct_response","participant_response","rt","ip_address","latitude","longitude","browser_version","operating_system","screen_resolution","device_type","user_agent","session_id","click_rate","error_count"
"subj014",1,1,"ink_naming_cong","red","red",982,"215.50.108.44",10.8124728687108,25.9423425234854,"Chrome","Windows","202x29","Desktop","Agent4118",8738,0,0
"subj014",1,2,"word_reading_cong","green","green",763,"195.137.18.90",59.0006537083536,-12.9330411460251,"Chrome","Windows","173x428","Desktop","Agent5361",8793,0,0
"subj014",1,3,"word_reading_incong","yellow","yellow",692,"195.70.33.250",-70.5432081129402,2.3217362165451,"Chrome","Windows","717x735","Desktop","Agent5366",7656,0,0
"subj014",1,4,"ink_naming_cong","blue","blue",1068,"212.59.102.197",-54.1934442752972,-25.9453481063247,"Chrome","Windows","932x258","Desktop","Agent1028",255,0,0
"subj014",1,5,"word_reading_cong","yellow","yellow",2,"210.68.166.14",20.1512252306566,152.253772504628,"Chrome","Windows","24x364","Desktop","Agent9564",5804,0,0
"subj014",1,6,"ink_naming_incong","red","blue",1084,"214.226.180.235",-37.6879360852763,128.290310483426,"Chrome","Windows","525x507","Desktop","Agent3100",7985,0,0
"subj014",1,7,"ink_naming_cong","red","red",903,"201.64.22.72",-61.4726551109925,13.3595542050898,"Chrome","Windows","458x649","Desktop","Agent2780",1218,0,0
"subj014",1,8,"word_reading_cong","green","green",651,"198.208.213.97",28.4932486061007,84.3529751244932,"Chrome","Windows","624x692","Desktop","Agent2052",7276,0,0
"subj014",1,9,"ink_naming_cong","blue","blue",1070,"204.180.95.190",-40.3779406473041,35.3689749073237,"Chrome","Windows","384x555","Desktop","Agent2617",2343,0,0
"subj014",1,10,"word_reading_cong","yellow","green",864,"204.162.192.253",-19.0551963401958,119.53643697314,"Chrome","Windows","781x544","Desktop","Agent5703",8901,0,0
"subj014",1,11,"ink_naming_cong","yellow","yellow",1236,"193.181.213.173",19.1146109579131,-131.35620078072,"Chrome","Windows","358x417","Desktop","Agent8042",2250,0,0
"subj014",1,12,"ink_naming_cong","blue","blue",1035,"223.27.51.31",89.0242598438635,-27.0860344357789,"Chrome","Windows","639x643","Desktop","Agent1019",3934,0,0
"subj014",1,13,"ink_naming_cong","red","red",995,"204.47.145.240",31.6585841914639,-179.54221422784,"Chrome","Windows","606x749","Desktop","Agent5139",5167,0,0
"subj014",1,14,"ink_naming_incong","red","red",1198,"210.66.74.103",42.9392587719485,100.847569238394,"Chrome","Windows","425x295","Desktop","Agent5655",6559,0,0
"subj014",1,15,"ink_naming_cong","red","red",1059,"199.246.170.158",-36.7326475214213,-51.0810879338533,"Chrome","Windows","726x634","Desktop","Agent6768",3104,0,0
"subj014",1,16,"ink_naming_incong","red","red",1213,"198.116.241.84",88.3351897029206,8.94764609634876,"Chrome","Windows","988x450","Desktop","Agent2666",7247,0,0
"subj014",1,17,"ink_naming_cong","green","green",1092,"221.248.99.19",-84.6671713516116,72.9998711775988,"Chrome","Windows","831x697","Desktop","Agent3183",8120,0,0
"subj014",1,18,"ink_naming_incong","yellow","yellow",1028,"220.73.119.82",26.9181401375681,-116.257640048862,"Chrome","Windows","125x586","Desktop","Agent2537",9888,0,0
"subj014",1,19,"word_reading_incong","green","green",729,"196.31.10.139",1.41926248557866,41.1276189889759,"Chrome","Windows","961x392","Desktop","Agent9819",217,0,0
