"subject","block","trial","condition","correct_response","participant_response","rt","ip_address","latitude","longitude","browser_version","operating_system","screen_resolution","device_type","user_agent","session_id","click_rate","error_count"
"subj013",1,1,"ink_naming_incong","green","green",1310,"202.7.74.38",47.1008565137163,106.061346279457,"Chrome","Windows","556x740","Desktop","Agent5015",5065,0,0
"subj013",1,2,"word_reading_cong","yellow","yellow",547,"211.65.160.93",-34.1242264118046,-172.87953578867,"Chrome","Windows","552x43","Desktop","Agent6520",9599,0,0
"subj013",1,3,"ink_naming_cong","yellow","yellow",1054,"193.229.90.228",-21.7389505170286,-84.2344317957759,"Chrome","Windows","956x732","Desktop","Agent5325",3474,0,0
"subj013",1,4,"ink_naming_incong","green","yellow",1241,"223.214.60.160",9.64913972653449,134.447488747537,"Chrome","Windows","541x220","Desktop","Agent5421",8952,0,0
"subj013",1,5,"word_reading_incong","green","red",670,"217.21.97.54",24.3207284482196,-175.370362820104,"Chrome","Windows","444x417","Desktop","Agent4735",5918,0,0
"subj013",1,6,"word_reading_incong","red","red",612,"204.32.18.138",-16.5234002424404,-81.5790830086917,"Chrome","Windows","864x282","Desktop","Agent9948",34,0,0
"subj013",1,7,"word_reading_cong","blue","blue",815,"195.240.40.42",11.2065085256472,30.5243120715022,"Chrome","Windows","147x725","Desktop","Agent3942",5735,0,0
"subj013",1,8,"word_reading_cong","blue","blue",754,"211.92.0.35",43.7293946743011,-80.4138041753322,"Chrome","Windows","953x508","Desktop","Agent6297",3600,0,0
"subj013",1,9,"ink_naming_cong","green","green",947,"201.205.202.127",-80.3276416053995,125.726577155292,"Chrome","Windows","442x202","Desktop","Agent4702",5603,0,0
"subj013",1,10,"ink_naming_incong","blue","blue",1198,"223.175.85.92",40.3787715453655,110.612697321922,"Chrome","Windows","244x445","Desktop","Agent2345",9902,0,0
"subj013",1,11,"word_reading_incong","red","red",664,"202.97.178.172",16.5541746094823,53.9175759349018,"Chrome","Windows","758x662","Desktop","Agent2082",2248,0,0
"subj013",1,12,"word_reading_cong","red","red",707,"212.192.140.23",0.663871415890753,137.942952755839,"Chrome","Windows","561x272","Desktop","Agent2655",7607,0,0
"subj013",1,13,"word_reading_cong","red","red",754,"220.14.34.26",67.2895602928475,-177.586712278426,"Chrome","Windows","1006x630","Desktop","Agent6264",985,0,0
"subj013",1,14,"word_reading_cong","yellow","yellow",628,"194.112.227.155",-11.6455267136917,-88.9629880897701,"Chrome","Windows","585x535","Desktop","Agent1132",2327,0,0
