"subject","block","trial","condition","correct_response","participant_response","rt","ip_address","latitude","longitude","browser_version","operating_system","screen_resolution","device_type","user_agent","session_id","click_rate","error_count"
"subj021",1,1,"word_reading_incong","green","green",578,"209.39.4.253",-36.6027744999155,-144.725148500875,"Chrome","Windows","53x257","Desktop","Agent7801",1586,0,0
"subj021",1,2,"ink_naming_cong","green","green",352,"201.14.18.71",-3.33704876247793,-26.3928849063814,"Chrome","Windows","916x695","Desktop","Agent3944",9606,0,0
"subj021",1,3,"ink_naming_cong","blue","blue",925,"197.226.245.130",71.924333400093,75.5267133191228,"Chrome","Windows","625x39","Desktop","Agent9548",7131,0,0
"subj021",1,4,"ink_naming_cong","red","red",970,"205.90.14.190",49.8197905858979,-114.701489433646,"Chrome","Windows","240x215","Desktop","Agent8211",323,0,0
"subj021",1,5,"ink_naming_incong","red","red",1175,"217.137.179.208",2.94591885991395,127.859988352284,"Chrome","Windows","177x232","Desktop","Agent9816",8286,0,0
"subj021",1,6,"word_reading_cong","blue","blue",735,"193.126.193.140",19.2523795226589,11.7917543370277,"Chrome","Windows","475x746","Desktop","Agent4013",9424,0,0
"subj021",1,7,"ink_naming_incong","yellow","yellow",1210,"200.122.136.254",4.02526231482625,-146.087208855897,"Chrome","Windows","74x10","Desktop","Agent6154",4920,0,0
"subj021",1,8,"ink_naming_cong","blue","blue",853,"217.135.86.46",-12.1586181689054,67.4177058879286,"Chrome","Windows","560x573","Desktop","Agent4217",5532,0,0
"subj021",1,9,"ink_naming_cong","blue","blue",1061,"195.49.24.43",-61.327724000439,163.246079608798,"Chrome","Windows","833x714","Desktop","Agent1898",3319,0,0
"subj021",1,10,"word_reading_incong","red","red",667,"194.42.168.74",-65.8536779601127,14.5873865950853,"Chrome","Windows","352x768","Desktop","Agent4106",208,0,0
"subj021",1,11,"word_reading_cong","red","blue",539,"203.36.71.120",59.6869543427601,52.0422793272883,"Chrome","Windows","77x297","Desktop","Agent7778",1639,0,0
"subj021",1,12,"word_reading_incong","green","green",694,"205.112.173.36",19.4372726138681,-82.7457734383643,"Chrome","Windows","277x220","Desktop","Agent5205",1117,0,0
"subj021",1,13,"word_reading_cong","blue","blue",820,"221.12.86.140",-50.0716192508116,-133.591671288013,"Chrome","Windows","922x520","Desktop","Agent4077",1997,0,0
"subj021",1,14,"word_reading_cong","yellow","yellow",515,"222.254.9.50",64.7363933175802,-85.019792066887,"Chrome","Windows","901x445","Desktop","Agent6841",4131,0,0
"subj021",1,15,"ink_naming_cong","yellow","yellow",284,"216.207.56.59",-71.8653703993186,89.280941169709,"Chrome","Windows","469x377","Desktop","Agent2558",7725,0,0
"subj021",1,16,"ink_naming_cong","yellow","yellow",927,"214.218.79.89",-26.6149139776826,170.431599123403,"Chrome","Windows","566x685","Desktop","Agent2586",3408,0,0
"subj021",1,17,"ink_naming_incong","red","red",1135,"202.120.106.57",4.37772813253105,-19.309667441994,"Chrome","Windows","991x193","Desktop","Agent2827",3282,0,0
"subj021",1,18,"ink_naming_cong","green","green",1007,"216.62.76.133",-38.5612290166318,-162.722051152959,"Chrome","Windows","321x56","Desktop","Agent2830",4075,0,0
"subj021",1,19,"ink_naming_incong","red","red",1118,"214.221.122.183",22.2041707858443,17.5920466706157,"Chrome","Windows","210x208","Desktop","Agent8493",2843,0,0
"subj021",1,20,"ink_naming_cong","green","green",833,"220.97.207.201",-47.4294529762119,145.627062655985,"Chrome","Windows","372x41","Desktop","Agent8519",9734,0,0
"subj021",1,21,"ink_naming_cong","red","red",1109,"199.62.193.168",-38.4905946347862,110.628408612683,"Chrome","Windows","830x144","Desktop","Agent9061",8831,0,0
"subj021",1,22,"word_reading_incong","red","red",804,"212.224.198.73",86.8809012137353,156.853130394593,"Chrome","Windows","58x555","Desktop","Agent6836",2914,0,0
"subj021",1,23,"ink_naming_incong","red","red",1140,"222.149.79.224",0.296908342279494,-7.5904387794435,"Chrome","Windows","591x362","Desktop","Agent7890",1095,0,0
"subj021",1,24,"ink_naming_incong","blue","blue",1045,"192.253.212.141",76.213705628179,28.5930498316884,"Chrome","Windows","430x640","Desktop","Agent1500",5282,0,0
"subj021",1,25,"ink_naming_cong","yellow",NA,NA,"193.25.14.13",27.8923643007874,-59.8378625884652,"Chrome","Windows","336x521","Desktop","Agent4094",3957,0,0
"subj021",1,26,"ink_naming_cong","yellow","yellow",957,"219.206.39.197",-45.8446636190638,69.41964735277,"Chrome","Windows","732x445","Desktop","Agent3816",6737,0,0
"subj021",1,27,"ink_naming_cong","blue","blue",1113,"198.8.83.186",71.6845111828297,55.8615130372345,"Chrome","Windows","693x467","Desktop","Agent7110",8740,0,0
"subj021",1,28,"word_reading_cong","yellow","yellow",585,"219.82.202.113",-71.4149251626804,105.656788023189,"Chrome","Windows","640x176","Desktop","Agent8954",1758,0,0
"subj021",1,29,"word_reading_incong","red","red",843,"205.73.128.129",-41.2184888776392,-125.490336148068,"Chrome","Windows","1017x503","Desktop","Agent1272",2091,0,0
"subj021",1,30,"ink_naming_cong","green","green",963,"211.43.60.133",41.2464713165537,126.75079157576,"Chrome","Windows","490x563","Desktop","Agent5974",8340,0,0
"subj021",1,31,"word_reading_cong","green","green",606,"203.179.135.140",36.8570183264092,-170.112705258653,"Chrome","Windows","904x709","Desktop","Agent2688",1564,0,0
"subj021",1,32,"word_reading_incong","green","green",591,"219.222.39.21",-57.1302458876744,-120.48219862394,"Chrome","Windows","777x178","Desktop","Agent2197",3793,0,0
"subj021",1,33,"word_reading_incong","blue","blue",633,"210.159.88.255",-17.1884853579104,-104.096987340599,"Chrome","Windows","104x550","Desktop","Agent6598",6328,0,0
"subj021",1,34,"ink_naming_incong","green","green",1234,"209.51.103.64",-8.89047200325876,58.2157529331744,"Chrome","Windows","110x427","Desktop","Agent7241",8949,0,0
"subj021",1,35,"word_reading_incong","blue","blue",649,"193.134.230.95",-44.5299670938402,-14.6091954689473,"Chrome","Windows","246x25","Desktop","Agent8509",5041,0,0
"subj021",1,36,"word_reading_incong","blue",NA,NA,"223.208.99.240",35.1623029494658,-46.1471954640001,"Chrome","Windows","647x372","Desktop","Agent7500",3914,0,0
"subj021",1,37,"ink_naming_cong","green","green",875,"207.38.59.138",48.3936944184825,-68.0247648898512,"Chrome","Windows","360x182","Desktop","Agent5623",6129,0,0
"subj021",1,38,"word_reading_incong","green","green",856,"207.204.149.210",-43.0813293904066,-44.8055024631321,"Chrome","Windows","843x570","Desktop","Agent7154",6329,0,0
"subj021",1,39,"ink_naming_incong","green","green",1033,"220.194.160.110",45.1579907024279,-3.97877267561853,"Chrome","Windows","737x439","Desktop","Agent6177",2049,0,0
"subj021",1,40,"word_reading_cong","yellow","yellow",733,"193.144.82.254",-80.2843032265082,-175.070226145908,"Chrome","Windows","491x292","Desktop","Agent3835",8414,0,0
"subj021",1,41,"ink_naming_incong","blue","blue",1189,"219.178.2.47",-66.5344979194924,-6.0228427592665,"Chrome","Windows","492x128","Desktop","Agent9660",2973,0,0
"subj021",1,42,"ink_naming_cong","yellow","yellow",1107,"192.161.244.121",-23.9345187228173,-110.858510546386,"Chrome","Windows","896x711","Desktop","Agent6321",2219,0,0
"subj021",1,43,"ink_naming_incong","green","green",4297,"214.228.70.37",43.7005942454562,125.056038480252,"Chrome","Windows","911x61","Desktop","Agent1757",2113,0,0
"subj021",1,44,"word_reading_incong","red","red",645,"206.107.27.221",-57.3946201242507,80.9095644950867,"Chrome","Windows","736x181","Desktop","Agent5677",3281,0,0
"subj021",1,45,"ink_naming_cong","blue","blue",1204,"203.67.100.194",48.3812168240547,42.7704637963325,"Chrome","Windows","203x161","Desktop","Agent7729",1546,0,0
"subj021",1,46,"ink_naming_incong","yellow","yellow",1233,"221.85.202.210",9.52467651106417,76.1189960315824,"Chrome","Windows","669x284","Desktop","Agent8364",9191,0,0
"subj021",1,47,"word_reading_cong","blue","blue",756,"215.217.152.55",83.9353666221723,-95.7303762808442,"Chrome","Windows","352x316","Desktop","Agent3347",6120,0,0
"subj021",1,48,"word_reading_cong","red","red",685,"208.132.231.131",-31.1565403360873,-30.5908280052245,"Chrome","Windows","152x722","Desktop","Agent5817",7894,0,0
"subj021",1,49,"ink_naming_cong","green","green",986,"206.164.99.13",29.3986294744536,-126.251700287685,"Chrome","Windows","507x529","Desktop","Agent3978",6362,0,0
"subj021",1,50,"ink_naming_incong","blue","blue",1009,"205.169.30.194",35.8742662891746,58.803191576153,"Chrome","Windows","379x294","Desktop","Agent1055",5777,0,0
"subj021",2,1,"word_reading_incong","green","green",5850,"198.145.47.251",-17.931825555861,38.3879470825195,"Chrome","Windows","400x681","Desktop","Agent1629",3752,0,0
"subj021",2,2,"ink_naming_incong","red","red",922,"194.89.163.101",-33.6610235413536,29.4567280076444,"Chrome","Windows","320x618","Desktop","Agent8510",3049,0,0
"subj021",2,3,"word_reading_cong","yellow","yellow",767,"223.12.96.244",-1.96840584743768,-133.715759497136,"Chrome","Windows","650x65","Desktop","Agent3297",1744,0,0
